Title,Text,Date,Link,Category
Etika dan Hukum Perang dalam Islam,"Perang adalah salah satu bentuk kekerasan yang dibenci dalam Islam. Namun, ada beberapa kriteria yang memperbolehkan umat Muslim untuk melakukannya.","detikHikmahMinggu, 29 Okt 2023 13:00 WIB",https://www.detik.com/hikmah/khazanah/d-7007726/etika-dan-hukum-perang-dalam-islam,Politik
"Hasto Tuding Kartu Truf Ketum Dipegang, PAN Bantah Terpaksa Dukung Gibran","""Penentuan nama Mas Gibran adalah solusi obyektif dan menjadi kebutuhan kolektif dari seluruh partai politik di Koalisi Indonesia Maju (KIM),"" ujar Viva Yoga.","detikNewsMinggu, 29 Okt 2023 13:00 WIB",https://news.detik.com/pemilu/d-7007949/hasto-tuding-kartu-truf-ketum-dipegang-pan-bantah-terpaksa-dukung-gibran,Politik
"Gibran Cawapres, Hasto Ngaku Dapat Cerita Kartu Truf Ketum Parpol Dipegang","""Saya sendiri menerima pengakuan dari beberapa ketua umum partai politik yang merasa kartu truf-nya dipegang,"" kata Sekjen PDIP Hasto Kristiyanto.","detikNewsMinggu, 29 Okt 2023 12:51 WIB",https://news.detik.com/pemilu/d-7007943/gibran-cawapres-hasto-ngaku-dapat-cerita-kartu-truf-ketum-parpol-dipegang,Politik
Mencari Tahu Alasan Hasto PDIP Ungkit 'Pak Lurah' Minta 3 Periode,Sekjen PDIP Hasto Kristiyanto mengungkit cerita bahwa ada 'pak lurah' yang meminta jabatan presiden diperpanjang jadi 3 periode.,"detikNewsMinggu, 29 Okt 2023 12:06 WIB",https://news.detik.com/detiktv/d-7007894/mencari-tahu-alasan-hasto-pdip-ungkit-pak-lurah-minta-3-periode,Politik
FUSI Nilai Dukungan Yenny Wahid ke Ganjar-Mahfud Pilihan Pribadi,Koordinator FUSI Gus Syaifuddin mengatakan dukungan politik Yenny Wahid terhadap Ganjar-Mahfud adalah hal wajar dari proses demokrasi yang harus dihormati.,"detikNewsMinggu, 29 Okt 2023 12:02 WIB",https://news.detik.com/pemilu/d-7007891/fusi-nilai-dukungan-yenny-wahid-ke-ganjar-mahfud-pilihan-pribadi,Politik
Kolaborasi Satgas NCS Polri dengan Warga Ciamis-Tasikmalaya Demi Pemilu Damai,Satgas Nusantara Cooling System (NCS) Polri berkolaborasi dengan warga Ciamis-Tasikmalaya. Satgas NCS Polri berbagi bantuan sambil membawa pesan pemilu damai.,"detikNewsMinggu, 29 Okt 2023 11:50 WIB",https://news.detik.com/berita/d-7007880/kolaborasi-satgas-ncs-polri-dengan-warga-ciamis-tasikmalaya-demi-pemilu-damai,Politik
"November, Museum MACAN Persembahkan Pertunjukan Wayang Eksperimental",Museum MACAN menggelar pertunjukan wayang eksperimental pada 18-26 November 2023. Pentas berjudul Sirkus di Tanah Pengasingan: Oyong-oyong Ayang-ayang.,"detikHotMinggu, 29 Okt 2023 11:39 WIB",https://hot.detik.com/art/d-7007696/november-museum-macan-persembahkan-pertunjukan-wayang-eksperimental,Politik
Saleh Daulay Minta Cawapres Gibran Abaikan Kampanye Negatif,Jokowi dan Gibran diminta untuk tetap tenang dan santai. Tidak perlu menanggapi isu-isu itu secara berlebihan.,"detikNewsMinggu, 29 Okt 2023 11:38 WIB",https://news.detik.com/pemilu/d-7007865/saleh-daulay-minta-cawapres-gibran-abaikan-kampanye-negatif,Politik
Hakim MK Arief Hidayat Ingatkan Hukum Indonesia Bukan Hukum Sekuler,"Menurut Arief, berhukum di Indonesia harus disinari dengan Ketuhanan Yang Maha Esa. Berhukum di Indonesia tidak sekuler.","detikNewsMinggu, 29 Okt 2023 11:04 WIB",https://news.detik.com/berita/d-7007790/hakim-mk-arief-hidayat-ingatkan-hukum-indonesia-bukan-hukum-sekuler,Politik
Hikayat Pangeran Syaofidin yang Makamnya Dekat Masjid Agung Sukabumi,Pemandangan tak biasa terlihat di sebuah gang dekat Masjid Agung Kota Sukabumi. Beberapa pulasara dengan batu nisan tanpa nama terlihat berjajar dekat lokasi.,"detikJabarMinggu, 29 Okt 2023 11:00 WIB",https://www.detik.com/jabar/budaya/d-7007644/hikayat-pangeran-syaofidin-yang-makamnya-dekat-masjid-agung-sukabumi,Politik
Cak Imin Yakin Bisa Kuasai 60 Persen Suara di Jatim,"Cak Imin yakin ia dan Anies Baswedan bisa menguasai 60 persen suara di Jawa Timur. Cak Imin menyebut, Jateng dan Jabar juga menjadi lumbung suara AMIN.","detikJatimMinggu, 29 Okt 2023 10:36 WIB",https://www.detik.com/jatim/berita/d-7007754/cak-imin-yakin-bisa-kuasai-60-persen-suara-di-jatim,Politik
KIM Cerdas Tarumajaya Bandung Sabet 2 Penghargaan Tingkat Nasional,"Di KIM Festival 2023, setidaknya ada 16 KIM dari 14 provinsi di Indonesia yang turut berpartisipasi mengikuti perlombaan.","detikJabarMinggu, 29 Okt 2023 10:35 WIB",https://www.detik.com/jabar/berita/d-7007752/kim-cerdas-tarumajaya-bandung-sabet-2-penghargaan-tingkat-nasional,Politik
"Gibran Batal Hadir, Gerindra Klaim Jalan Sehat Makassar Diikuti 500.000 Orang","Cawapres Prabowo Subianto, Gibran Rakabuming Raka batal menghadiri agenda jalan santai dalam rangka peringatan Hari Sumpah Pemuda di Kota Makassar.","detikSulselMinggu, 29 Okt 2023 10:07 WIB",https://www.detik.com/sulsel/berita/d-7007722/gibran-batal-hadir-gerindra-klaim-jalan-sehat-makassar-diikuti-500-000-orang,Politik
Jokowi Dinilai Sebagai 'Pak Lurah' yang Minta Jabatan Presiden 3 Periode,'Pak lurah' mendorong agar masa jabatan presiden menjadi 3 periode muncul dari pernyataan Sekjen PDIP Hasto Kristiyanto. Hal itu disebut menujuk sosok Jokowi.,"detikSumutMinggu, 29 Okt 2023 10:07 WIB",https://www.detik.com/sumut/berita/d-7007721/jokowi-dinilai-sebagai-pak-lurah-yang-minta-jabatan-presiden-3-periode,Politik
Gibran dan Ilusi Representasi Politik Anak Muda,Realitas politik hari ini menunjukkan bahwa mereka yang hadir dengan privilese dapat mengatasi hambatan struktural untuk dapat berkontestasi.,"detikNewsMinggu, 29 Okt 2023 10:02 WIB",https://news.detik.com/kolom/d-7007714/gibran-dan-ilusi-representasi-politik-anak-muda,Politik
"Anies-Cak Imin Sarungan Jalan Sehat Bareng Santri di Jember, Ini Janjinya",Pasangan Anies-Cak Imin mengikuti jalan sehat bareng santri di Jember. Jalan sehat ini diikuti para santri mengenakan sarung.,"detikJatimMinggu, 29 Okt 2023 09:48 WIB",https://www.detik.com/jatim/berita/d-7007703/anies-cak-imin-sarungan-jalan-sehat-bareng-santri-di-jember-ini-janjinya,Politik
Ribuan Penggemar Moge Hadiri Jambore Nasional II MBI di Bandung,Ketua Dewan Pembina Motor Besar Indonesia (MBI) Bambang Soesatyo (Bamsoet) membuka Jambore Nasional (Jamnas) II MBI di Bandung.,"detikOtoMinggu, 29 Okt 2023 09:41 WIB",https://oto.detik.com/komunitas-motor/d-7007684/ribuan-penggemar-moge-hadiri-jambore-nasional-ii-mbi-di-bandung,Politik
Golkar Buka Pintu ke Gibran: Semua Akan Indah Pada Waktunya,"Partai Golkar mengatakan partainya selalu terbuka jika Gibran ingin bergabung, usai disebut bukan lagi kader PDIP.","detikNewsMinggu, 29 Okt 2023 08:48 WIB",https://news.detik.com/pemilu/d-7007633/golkar-buka-pintu-ke-gibran-semua-akan-indah-pada-waktunya,Politik
"Reuni Alumni SMA 14 Jakarta, Bamsoet Harap Rekatkan Lagi Persaudaraan",Ketua MPR RI Bambang Soesatyo (Bamsoet) bersama para alumni SMA Negeri 14 Jakarta menggelar reuni akbar lintas angkatan 60 Tahun SMA Negeri 14 Jakarta.,"detikNewsMinggu, 29 Okt 2023 08:42 WIB",https://news.detik.com/berita/d-7007624/reuni-alumni-sma-14-jakarta-bamsoet-harap-rekatkan-lagi-persaudaraan,Politik
"Soal Gibran Kini, Demokrat Ingat Posisi JK di Pilpres 2004",Deputi Bappilu DPP Partai Demokrat Kamhar Lakumani bicara soal JK di Pilpres 2004 saat menanggapi status kekaderan Gibran yang problematik di PDIP kini.,"detikNewsMinggu, 29 Okt 2023 08:25 WIB",https://news.detik.com/pemilu/d-7007598/soal-gibran-kini-demokrat-ingat-posisi-jk-di-pilpres-2004,Politik
"2 Hari Kunjungi Kupang, Kaesang Harap PSI dan Prabowo-Gibran Menang di NTT",Ketum PSI Kaesang Pangarep mengakhiri safari politik di Kupang NTT. Ia berharap PSI dan Prabowo-Gibran dapat menang di NTT pada pemilu 2024 mendatang.,"detikNewsMinggu, 29 Okt 2023 08:16 WIB",https://news.detik.com/pemilu/d-7007593/2-hari-kunjungi-kupang-kaesang-harap-psi-dan-prabowo-gibran-menang-di-ntt,Politik
Siapa Sosok 'Pak Lurah' yang Disebut PDIP Minta Jabatan Presiden 3 Periode?,Muncul cerita 'pak lurah' mendorong agar masa jabatan presiden menjadi 3 periode dari pernyataan Sekjen PDIP Hasto Kristiyanto.,"detikNewsMinggu, 29 Okt 2023 08:14 WIB",https://news.detik.com/detiktv/d-7007590/siapa-sosok-pak-lurah-yang-disebut-pdip-minta-jabatan-presiden-3-periode,Politik
Ucapan Gus Dur Bikin Golkar Yakin Prabowo Menang Meski Yenny ke Ganjar,Dukungan Yenny Wahid terhadap ke Ganjar-Mahfud tak membuat partai di KIM berkecil hati. Golkar mengutip pesan Gus Dur dan yakin Prabowo akan menang.,"detikNewsMinggu, 29 Okt 2023 08:08 WIB",https://news.detik.com/pemilu/d-7007589/ucapan-gus-dur-bikin-golkar-yakin-prabowo-menang-meski-yenny-ke-ganjar,Politik
"PDIP Sebut Gibran Pembangkang, Projo: Itu Hanya Framing",Pro Jokowi (Projo) menyebut Gibran disebut melakukan pembangkangan oleh PDIP usai jadi cawapres Prabowo hanya sebuah upaya framing.,"detikNewsMinggu, 29 Okt 2023 08:01 WIB",https://news.detik.com/pemilu/d-7007584/pdip-sebut-gibran-pembangkang-projo-itu-hanya-framing,Politik
Ramai-ramai Menepis Hasto soal 3 Periode Permintaan 'Pak Lurah',Sekjen PDIP Hasto Kristyanto kembali bicara soal isu 3 periode permintaan 'Pak Lurah'. Pernyataan Hasto ini pun ditepis rama-ramai oleh parpol.,"detikNewsMinggu, 29 Okt 2023 07:56 WIB",https://news.detik.com/pemilu/d-7007580/ramai-ramai-menepis-hasto-soal-3-periode-permintaan-pak-lurah,Politik
Sindiran Anies Negara Bukan Milik Keluarga Dibalas Jangan Jargon Saja,Anies mengatakan negara bukan milik segelintir sanak-famili saja tapi seluruh rakyat. Pihak rival pencapresan Anies bereaksi. Bagaimana reaksi-reaksinya?,"detikNewsMinggu, 29 Okt 2023 07:28 WIB",https://news.detik.com/pemilu/d-7007561/sindiran-anies-negara-bukan-milik-keluarga-dibalas-jangan-jargon-saja,Politik
Jalan Berbeda Gibran Dianggap PDIP Pembangkangan,Persoalan Gibran yang kini menjadi cawapres Prabowo terus bergulir. PDIP menyebut Gibran membangkang karena tidak tegak lurus dengan partai.,"detikNewsMinggu, 29 Okt 2023 07:04 WIB",https://news.detik.com/pemilu/d-7007553/jalan-berbeda-gibran-dianggap-pdip-pembangkangan,Politik
Mencermati Sikap PDIP ke Gibran yang Kini di Sisi Prabowo,Direktur PPI Adi Prayitno memberikan analisis soal sikap PDIP yang hingga kini 'menggantung' status Gibran Rakabuming Raka.,"detikNewsMinggu, 29 Okt 2023 06:37 WIB",https://news.detik.com/pemilu/d-7007546/mencermati-sikap-pdip-ke-gibran-yang-kini-di-sisi-prabowo,Politik
"Diskusi dengan Mahasiswa di Jember, Anies Ajak Anak Muda Tak Apatis Politik",Anies Baswedan mengajak anak muda untuk tak apatis terhadap politik. Hal ini ia sampaikan saat acara diskusi dengan mahasiswa di Jember.,"detikJatimMinggu, 29 Okt 2023 06:00 WIB",https://www.detik.com/jatim/berita/d-7007455/diskusi-dengan-mahasiswa-di-jember-anies-ajak-anak-muda-tak-apatis-politik,Politik
"Bawaslu Ingatkan Money Politic: Tolak Uangnya, Jangan Pilih Orangnya!","Anggota Bawaslu Manggarai Barat Muhammad Hamka mengatakan politik uang masuk kategori paling rawan di Manggarai Barat, Nusa Tenggara Timur (NTT).","detikBaliMinggu, 29 Okt 2023 00:30 WIB",https://www.detik.com/bali/nusra/d-7007371/bawaslu-ingatkan-money-politic-tolak-uangnya-jangan-pilih-orangnya,Politik
"Kemenpora: Antusias Anak Muda di Politik Tinggi, Walau Banyak Antipati ke Partai",Menpora Dito Ariotedjo mengatakan bahwa antusias anak muda Indonesia di politik saat ini tinggi. Walaupun menurutnya masih banyak yang antipati pada parpol,"detikNewsSabtu, 28 Okt 2023 23:16 WIB",https://news.detik.com/pemilu/d-7007421/kemenpora-antusias-anak-muda-di-politik-tinggi-walau-banyak-antipati-ke-partai,Politik
Anies soal Ketua Tim Pemenangan: Nggak Usah Spekulasi Nyebut Nama,Anies Baswedan menjawab soal ketua tim pemenangan. Dia tak mau ada spekulasi nama dan pada nantinya ketua tim pemenangan pasti akan diumumkan.,"detikJatimSabtu, 28 Okt 2023 22:49 WIB",https://www.detik.com/jatim/berita/d-7007393/anies-soal-ketua-tim-pemenangan-nggak-usah-spekulasi-nyebut-nama,Politik
"Ditanya Perasaan Jadi Petugas Partai, Ganjar: Di Politik Jangan Baperan",Ganjar menyebut di politik tak boleh baperan. Ganjar mengungkapkan hal itu saat menjawab pertanyaan Pendeta Gilbert tentang perasaan jadi petugas partai.,"detikNewsSabtu, 28 Okt 2023 22:45 WIB",https://news.detik.com/pemilu/d-7007386/ditanya-perasaan-jadi-petugas-partai-ganjar-di-politik-jangan-baperan,Politik
Independensi Hakim Disorot Dalam Putusan MK soal Batas Usia Capres Cawapres,"Pengamat Militer, Connie Rahakundini Bakrie ikut menyoroti putusan MK terkait batas usia capres cawapres. Connie menyinggung independensi hakim konstitusi.","detikNewsSabtu, 28 Okt 2023 21:41 WIB",https://news.detik.com/pemilu/d-7007383/independensi-hakim-disorot-dalam-putusan-mk-soal-batas-usia-capres-cawapres,Politik
"Khofifah Tak Maju Pilpres 2024, PKB Siap Usung di Pilgub Jatim",PKB Jatim siap mengusung Khofifah di Pilgub Jatim 2024 setelah perempuan yang masih menjabat Gubernur Jatim itu dipastikan tidak maju di Pilpres 2024.,"detikJatimSabtu, 28 Okt 2023 21:28 WIB",https://www.detik.com/jatim/berita/d-7007309/khofifah-tak-maju-pilpres-2024-pkb-siap-usung-di-pilgub-jatim,Politik
Pemuda di Sleman Deklarasi Serukan Hargai Beda Pilihan Saat Pemilu 2024,Sejumlah pemuda melakukan deklarasi suara pemuda untuk Indonesia Emas 2045 di Sleman.,"detikJogjaSabtu, 28 Okt 2023 21:18 WIB",https://www.detik.com/jogja/berita/d-7007300/pemuda-di-sleman-deklarasi-serukan-hargai-beda-pilihan-saat-pemilu-2024,Politik
PKS Sumut: Hal Mendasar di Negeri Ini Tak Beres-Kebijakan Dibuat untuk Anak,Ketua PKS Sumut Usman Jakfar menyebut jika hal mendasar di Indonesia tidak beres diurus. Dia juga menilai saat ini jika kebijakan dibuat untuk anak sendiri.,"detikSumutSabtu, 28 Okt 2023 20:58 WIB",https://www.detik.com/sumut/berita/d-7007269/pks-sumut-hal-mendasar-di-negeri-ini-tak-beres-kebijakan-dibuat-untuk-anak,Politik
"PAN Respons Anies: Indonesia Sistem Demokrasi, Bukan Monarki","PAN merespons bacapres Anies yang menyebut negara milik rakyat, bukan milik satu dua keluarga.Viva mengingatkan jika Indonesia memang menganut sistem demokrasi","detikNewsSabtu, 28 Okt 2023 20:16 WIB",https://news.detik.com/pemilu/d-7007244/pan-respons-anies-indonesia-sistem-demokrasi-bukan-monarki,Politik
Ganjar Cerita Sejak Muda Jadi Kader Partai: Tak Pernah Loncat Kanan-Kiri,Ganjar lalu mengatakan dirinya lahir dan besar di PDIP. Dia mengaku tak pernah loncat atau kanan loncat kiri.,"detikNewsSabtu, 28 Okt 2023 20:06 WIB",https://news.detik.com/pemilu/d-7007218/ganjar-cerita-sejak-muda-jadi-kader-partai-tak-pernah-loncat-kanan-kiri,Politik
Kapolda Jateng dan OKP Cipayung Plus Deklarasi Rumah Kebangsaan Se-Jateng,"Tujuh organisasi mahasiswa dari Cipayung Plus Jateng yang hadir adalah HMI, PMII, IMM, PMKRI, GMKI, KAMMI, dan GMNI.","detikNewsSabtu, 28 Okt 2023 19:36 WIB",https://news.detik.com/berita/d-7007161/kapolda-jateng-dan-okp-cipayung-plus-deklarasi-rumah-kebangsaan-se-jateng,Politik
PDIP Tunggu Etika Politik Gibran Kembalikan KTA,"Ketua DPP PDIP, Ahmad Basarah, menyebut PDIP menunggu etika politik Gibran Rakabuming Raka untuk mengembalikan KTA usai menjadi cawapres Prabowo Subianto.","detikSumutSabtu, 28 Okt 2023 19:33 WIB",https://www.detik.com/sumut/berita/d-7006781/pdip-tunggu-etika-politik-gibran-kembalikan-kta,Politik
Marsma TNI Indan Gilang Buldansyah Resmi Jabat Danlanud Silas Papare Papua,"Sertijab Danlanud Silas Papare ini berdasarkan Telegram Panglima TNI Nomor Kep/1127/X/2023, yang terbit 2 Oktober 2023.","detikNewsSabtu, 28 Okt 2023 19:24 WIB",https://news.detik.com/berita/d-7007138/marsma-tni-indan-gilang-buldansyah-resmi-jabat-danlanud-silas-papare-papua,Politik
"Gibran: Jateng Tidak Mudah, Dulu Basis Kita",Bacawapres Koalisi Indonesia Maju (KIM) Gibran Rakabuming Raka menyebut wilayah Jawa Tengah bukan lagi menjadi basis pendukungnya.,"detikNewsSabtu, 28 Okt 2023 19:22 WIB",https://news.detik.com/pemilu/d-7007135/gibran-jateng-tidak-mudah-dulu-basis-kita,Politik
"Jika Jadi Presiden, Ganjar Ingin Bangun Sekolah Bola di Papua",Bacapres Ganjar Pranowo berbicara terkait keinginannya jika terpilih menjadi Presiden. Ganjar membayangkan adanya sekolah bola yang dibangun di Papua.,"detikNewsSabtu, 28 Okt 2023 19:10 WIB",https://news.detik.com/pemilu/d-7007119/jika-jadi-presiden-ganjar-ingin-bangun-sekolah-bola-di-papua,Politik
Eropa Kebut Proyek Investasi Demi Saingi Inisiatif Sabuk-Jalan Milik China,"Melalui program 'Global Gateway', Uni Eropa ingin menyaingi investasi China di seluruh dunia.","detikNewsSabtu, 28 Okt 2023 18:59 WIB",https://news.detik.com/dw/d-7007108/eropa-kebut-proyek-investasi-demi-saingi-inisiatif-sabuk-jalan-milik-china,Politik
Politisi Golkar: Jokowi Tak Pernah Beri Arahan ke Parpol soal 3 Periode,Politisi Golkar Suryawijaya menepis Hasto PDIP soal isu 3 periode permintaan 'Pak Lurah'. Dia menegaskan tak pernah ada arahan Jokowi ke parpol soal 3 periode.,"detikNewsSabtu, 28 Okt 2023 18:46 WIB",https://news.detik.com/pemilu/d-7007084/politisi-golkar-jokowi-tak-pernah-beri-arahan-ke-parpol-soal-3-periode,Politik
Ganjar Respons Anies: Negara Memang Milik Kita Rakyat Indonesia,"Bacapres PDIP Ganjar Pranowo merespons bacapres Anies Baswedan yang menyatakan negara milik rakyat, bukan milik satu dua keluarga. Apa kata Ganjar?","detikNewsSabtu, 28 Okt 2023 18:43 WIB",https://news.detik.com/pemilu/d-7007079/ganjar-respons-anies-negara-memang-milik-kita-rakyat-indonesia,Politik
Jawaban Terbaru Khofifah soal Pilih Timses Capres: Aku Lho Sik Gubernur,"Khofifah Indar Parawansa kembali ditanya soal ajakan 3 paslon capres-cawapres untuk jadi timses di 2024. Lalu, apa jawaban Khofifah?","detikJatimSabtu, 28 Okt 2023 18:31 WIB",https://www.detik.com/jatim/berita/d-7007061/jawaban-terbaru-khofifah-soal-pilih-timses-capres-aku-lho-sik-gubernur,Politik
"Video Call Relawan Nakes, Ganjar Ingatkan Pentingnya Kampanye Jaga Kesehatan",Bacapres Ganjar Pranowo melakukan video call dengan relawan nakes. Ganjar berbicara mengenai pentingnya kampanye jaga kesehatan.,"detikNewsSabtu, 28 Okt 2023 18:19 WIB",https://news.detik.com/pemilu/d-7007051/video-call-relawan-nakes-ganjar-ingatkan-pentingnya-kampanye-jaga-kesehatan,Politik
"Dukung Prabowo-Gibran, Bahlil Lahadalia Pidato soal Cawapres U-40","Bahlil bicara tentang cawapres usia di bawah 40, topik panas yang dibicarakan di saat ini. Dia menyatakan hanya Prabowo yang berjiwa besar untuk anak muda.","detikNewsSabtu, 28 Okt 2023 18:04 WIB",https://news.detik.com/pemilu/d-7007043/dukung-prabowo-gibran-bahlil-lahadalia-pidato-soal-cawapres-u-40,Politik
"10 Ilmuwan Muslim Paling Berpengaruh di Dunia, Dokter hingga Ahli Robotika","Ada beberapa ilmuwan muslim yang paling berpengaruh di dunia. Para ilmuwan ini dikenal dengan berbagai keahlian, dari bidang kedokteran hingga ilmu robotika.","detikHikmahSabtu, 28 Okt 2023 18:00 WIB",https://www.detik.com/hikmah/khazanah/d-7006955/10-ilmuwan-muslim-paling-berpengaruh-di-dunia-dokter-hingga-ahli-robotika,Politik
Verrell Bramasta Nilai Indonesia Butuh Pemimpin yang Tegas,Caleg muda PAN itu menilai terlalu banyak masukan hingga konflik kepentingan yang ada membuat Indonesia sulit untuk meraih tujuan bersama.,"detikNewsSabtu, 28 Okt 2023 17:37 WIB",https://news.detik.com/pemilu/d-7006994/verrell-bramasta-nilai-indonesia-butuh-pemimpin-yang-tegas,Politik
"Tingkatkan Serangan terhadap Hamas, Militer Israel Masuki Gaza Utara","Militer Israel menyatakan pasukannya telah memasuki wilayah Jalur Gaza bagian utara sejak Jumat (27/10) malam, dalam upaya meningkatkan serangan terhadap Hamas.","detikNewsSabtu, 28 Okt 2023 17:36 WIB",https://news.detik.com/internasional/d-7006993/tingkatkan-serangan-terhadap-hamas-militer-israel-masuki-gaza-utara,Politik
Partai Garuda Minta Pendukung Capres Tak Bawa Gus Dur ke Pertarungan Politik,Waketum Partai Garuda Teddy meminta pendukung capres tidak bawa-bawa Gus Dur dalam pertarungan politik. Dia meminta semua pihak menghormati tokoh Gus Dur.,"detikNewsSabtu, 28 Okt 2023 17:34 WIB",https://news.detik.com/pemilu/d-7006976/partai-garuda-minta-pendukung-capres-tak-bawa-gus-dur-ke-pertarungan-politik,Politik
"Disebut PDIP Membangkang, Golkar Bela Gibran",PDIP menyebut Gibran Rakabuming Raka melakukan pembangkangan karena menjadi Cawapres Prabowo Subianto. Golkar pun membela Wali Kota Solo tersebut.,"detikSumutSabtu, 28 Okt 2023 17:30 WIB",https://www.detik.com/sumut/berita/d-7006848/disebut-pdip-membangkang-golkar-bela-gibran,Politik
Faldo soal Isu 3 Periode: Saya Dengar Ada Ketegangan di Internal Elite PDIP,Faldo mengaku mendengar adanya ketegangan di PDIP sehingga isu itu dibongkar dan muncul perbedaan pandangan antar-elite.,"detikNewsSabtu, 28 Okt 2023 17:29 WIB",https://news.detik.com/pemilu/d-7006964/faldo-soal-isu-3-periode-saya-dengar-ada-ketegangan-di-internal-elite-pdip,Politik
Sapa Aruh Sultan Jogja Jelang Pemilu: Pak Lurah Ora Usah Melu Kampanye,Gubernur DIY Sri Sultan HB X memberikan Sapa Aruh kepada Lurah dan Pamong Kalurahan se-DIY. Arahan Sultan tersebut berkaitan dengan netralitas jelang Pemilu.,"detikJogjaSabtu, 28 Okt 2023 17:06 WIB",https://www.detik.com/jogja/berita/d-7006945/sapa-aruh-sultan-jogja-jelang-pemilu-pak-lurah-ora-usah-melu-kampanye,Politik
Gerindra soal PDIP Anggap Gibran Pembangkang: Persoalan Internal,Dia menganggap konteks yang disebutkan Basarah merupakan persoalan internal partai. Dia menuturkan tak ingin ikut campur persoalan partai lain.,"detikNewsSabtu, 28 Okt 2023 16:59 WIB",https://news.detik.com/pemilu/d-7006936/gerindra-soal-pdip-anggap-gibran-pembangkang-persoalan-internal,Politik
"Rayakan Ultah Ganjar, Relawan Bagikan 1.000 Bunga Mawar dan 65 Ambulans",Relawan ultah Ke-55 bakal calon presiden PDIP Ganjar Pranowo dengan cara membagikan 1.000 bunga mawar hingga mendistribusikan 65 unit ambulans.,"detikNewsSabtu, 28 Okt 2023 16:39 WIB",https://news.detik.com/pemilu/d-7006907/rayakan-ultah-ganjar-relawan-bagikan-1-000-bunga-mawar-dan-65-ambulans,Politik
"Gabung PAN, Verrell Bramasta Ingin Ubah Stigma Negatif soal Politik",menurutnya untuk mengubah sesuatu dirinya harus terjun langsung ke dunia politik.,"detikNewsSabtu, 28 Okt 2023 16:24 WIB",https://news.detik.com/pemilu/d-7006884/gabung-pan-verrell-bramasta-ingin-ubah-stigma-negatif-soal-politik,Politik
"Yenny Wahid Dukung Ganjar, Nusron: Prabowo Jadi Presiden Kata Gus Dur",ia meyakini pasangan calon presiden Prabowo Subianto dan Gibran Rakabuming Raka akan menang pada pilpres mendatang.,"detikNewsSabtu, 28 Okt 2023 16:17 WIB",https://news.detik.com/pemilu/d-7006873/yenny-wahid-dukung-ganjar-nusron-prabowo-jadi-presiden-kata-gus-dur,Politik
Mantan Bupati Lumajang Pimpin Timses AMIN di Jatim,Tim Sukses pasangan Anies Baswedan-Cak Imin atau AMIN di Jawa Timur sudah terbentuk. Berikut ini daftar susunan timsesnya yang dikomandani eks Bupati Lumajang.,"detikJatimSabtu, 28 Okt 2023 16:04 WIB",https://www.detik.com/jatim/berita/d-7006849/mantan-bupati-lumajang-pimpin-timses-amin-di-jatim,Politik
"Safari di Kupang, Kaesang Tampung Usulan Dana Abadi Pendidikan Calon Imam","Saat safari ke Kupang, Ketum PSI Kaesang Pangarep banyak menerima masukan dari Romo maupun Frater mengenai dana abadi pendidikan calon imam.","detikNewsSabtu, 28 Okt 2023 16:01 WIB",https://news.detik.com/pemilu/d-7006843/safari-di-kupang-kaesang-tampung-usulan-dana-abadi-pendidikan-calon-imam,Politik
PDIP Tunggu Etika Politik Gibran Kembalikan KTA Usai Jadi Cawapres Prabowo,Basarah mengatakan PDIP menunggu etika politik Gibran untuk mengembalikan KTA partai. Hal itu menyusul Gibran yang kini jadi cawapres Prabowo.,"detikNewsSabtu, 28 Okt 2023 15:57 WIB",https://news.detik.com/pemilu/d-7006838/pdip-tunggu-etika-politik-gibran-kembalikan-kta-usai-jadi-cawapres-prabowo,Politik
"Kapolri: Kawal Politik Bermartabat, Hindari Hal-hal Memecah Belah Rakyat",Kapolri Jenderal Listyo Sigit Prabowo berpesan agar menjauhi hal-hal yang dapat memecah belah rakyat di periode Pemilu 2024.,"detikNewsSabtu, 28 Okt 2023 15:08 WIB",https://news.detik.com/berita/d-7006763/kapolri-kawal-politik-bermartabat-hindari-hal-hal-memecah-belah-rakyat,Politik
"Jadi Cawapres Prabowo, PDIP Sebut Gibran Membangkang",PDI Perjuangan (PDIP) tegas menyebut Gibran Rakabuming Raka membangkang.,"detikBaliSabtu, 28 Okt 2023 15:04 WIB",https://www.detik.com/bali/berita/d-7006752/jadi-cawapres-prabowo-pdip-sebut-gibran-membangkang,Politik
PDIP Minta Gibran Kembalikan KTA: Kita Tunggu Etika Politiknya,"Ketua DPP PDIP, Ahmad Basarah, mengatakan partainya menunggu etika politik Gibran Rakabuming Raka.","detikNewsSabtu, 28 Okt 2023 14:52 WIB",https://news.detik.com/detiktv/d-7006728/pdip-minta-gibran-kembalikan-kta-kita-tunggu-etika-politiknya,Politik
Hasto Pamer Tranformasi PDIP Hingga Jadi Penguasa ke Delegasi CALD Party,Acara bertajuk workshop 'Dari Oposisi Menjadi Partai Penguasa: Praktik Terbaik Pengurusan Partai' tersebut digelar di Sekolah Partai PDIP.,"detikNewsSabtu, 28 Okt 2023 14:49 WIB",https://news.detik.com/pemilu/d-7006722/hasto-pamer-tranformasi-pdip-hingga-jadi-penguasa-ke-delegasi-cald-party,Politik
